"","id","Area.of.residence","Area.of.workplace","All","Rail","Bus","taxi","motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","avslope","dist","cirquity","dist_fast","dist_quiet","distq_f","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label_o","geo_label_d","time_fast","time_quiet","co2_saving","busyness","avslope_q","clc"
"122144","E02005392 E02005393","E02005392","E02005393",457,1,40,0,16,325,44,13,15,3,1.98654277475168,4.92000007629395,1.26869916731828,6.242,6.542,1.04806151874399,29.7700004577637,16.7700004577637,14.4399995803833,-0.560000002384186,312.720001220703,-12.2799997329712,21.8799991607666,8.88000011444092,14.7299995422363,-0.270000010728836,318.450012207031,-6.55000019073486,103.459999084473,90.4599990844727,11.8900003433228,-3.10999989509583,258.880004882812,-66.120002746582,166.429992675781,153.429992675781,9.77000045776367,-5.23000001907349,212.770004272461,-112.230003356934,-0.00619000010192394,11477,-0.0140699995681643,26111,-0.00789000000804663,14634,-0.00958999991416931,17790,-0.00340000004507601,6313,-0.0435900017619133,80863,-0.0373999997973442,69386,-0.0448900014162064,83288,-0.0387100018560886,71811,-0.00402999995276332,13018,-0.00918999966233969,29667,-0.00516000017523766,16649,-0.00625000009313226,20186,-0.00221999990753829,7168,-0.0285100005567074,92060,-0.0244800001382828,79042,-0.0296500008553267,95727,-0.0256099998950958,82709,-3052,-6942,-3890,-5127,-2075,-24007,-20955,-38620,-35568,"Melton 002","Melton 003",2772,3148,1164,21035,0.0250687863038826,2.84463894967177
"122145","E02005392 E02005394","E02005392","E02005394",1249,0,6,0,9,718,88,95,331,2,1.53162055335968,1.19000005722046,1.70084025435054,2.024,2.009,0.992588932806324,164.199996948242,69.1999969482422,311.109985351562,-19.8899993896484,674.989990234375,-43.0099983215332,162.25,67.25,310.720001220703,-20.2800006866455,677.239990234375,-40.7599983215332,477.489990234375,382.489990234375,222.720001220703,-108.279998779297,478.459991455078,-239.539993286133,571.140014648438,476.140014648438,195.759994506836,-135.240005493164,420.309997558594,-297.690002441406,-0.00555999996140599,10321,-0.0101399999111891,18809,-0.00457999994978309,8488,-0.00887999963015318,16467,-0.00331000005826354,6146,-0.0281499996781349,52219,-0.022579999640584,41898,-0.0143400002270937,26599,-0.00877000018954277,16278,-0.00393000012263656,12682,-0.00711000012233853,22961,-0.00317999999970198,10279,-0.00626000016927719,20197,-0.00233000004664063,7515,-0.0196700002998114,63523,-0.0157399997115135,50841,-0.0110999997705221,35839,-0.00717000011354685,23157,-5533,-9782,-4249,-9516,-3983,-29282,-23749,-35026,-29493,"Melton 002","Melton 004",722,800,377,3194,0.01543056246889,7.60608486789432
"122146","E02005392 E02005395","E02005392","E02005395",1201,4,16,3,9,624,81,64,395,5,1.8018018018018,2.08999991416931,1.32775125069943,2.775,2.902,1.04576576576577,127.25,63.25,373.179992675781,-21.8199996948242,589.179992675781,-34.8199996948242,118.730003356934,54.7299995422363,375.119995117188,-19.8799991607666,594.599975585938,-29.3999996185303,424.390014648438,360.390014648438,269.339996337891,-125.660003662109,426.549987792969,-197.449996948242,543.590026855469,479.589996337891,228.029998779297,-166.970001220703,361.059997558594,-262.940002441406,-0.00505999987944961,9383,-0.00963999982923269,17874,-0.00457999994978309,8491,-0.00784999970346689,14558,-0.00279000005684793,5175,-0.0266100000590086,49359,-0.0215499997138977,39976,-0.00503000011667609,9323,2.99999992421363e-05,-60,-0.00364000000990927,11754,-0.00698000006377697,22536,-0.0033400000538677,10782,-0.00571999978274107,18483,-0.00208000000566244,6729,-0.0196100007742643,63316,-0.0159699991345406,51562,-0.0064300000667572,20768,-0.00279000005684793,9014,-5340,-10499,-5159,-9659,-4319,-34545,-29205,-44242,-38902,"Melton 002","Melton 005",1400,1878,517,5222,0.0172294968986906,5.32889258950874
"122147","E02005392 E02005396","E02005392","E02005396",352,0,12,0,5,270,40,9,16,0,1.96119780683256,3.89000010490417,1.21902310337259,4.742,5.338,1.12568536482497,24.3400001525879,15.3400001525879,15.2799997329712,-0.720000028610229,257.929992675781,-12.0699996948242,17.5,8.5,15.5299997329712,-0.469999998807907,263.510009765625,-6.48999977111816,98.4000015258789,89.4000015258789,11.8800001144409,-4.11999988555908,199.490005493164,-70.5100021362305,143.699996948242,134.699996948242,9.76000022888184,-6.23999977111816,163.869995117188,-106.129997253418,-0.00307000009343028,5693,-0.00851000007241964,15796,-0.0054500000551343,10103,-0.00541000021621585,10043,-0.00233999988995492,4350,-0.031479999423027,58402,-0.0284100007265806,52709,-0.0309500005096197,57411,-0.0278799999505281,51718,-0.00199000001884997,6419,-0.00551000004634261,17794,-0.00352000002749264,11375,-0.00350999995134771,11323,-0.00152000004891306,4904,-0.0203699991106987,65771,-0.0183799993246794,59352,-0.0200900007039309,64858,-0.0181000009179115,58439,-1658,-4630,-2972,-3224,-1566,-19056,-17398,-27833,-26175,"Melton 002","Melton 006",2388,3788,884,23507,0.0177969276882728,2.55681818181818
"122156","E02005393 E02005394","E02005393","E02005394",545,0,69,1,7,376,52,16,24,0,2.2015433499773,3.95000004768372,1.11544302450925,4.406,7.001,1.58896958692692,38.2900009155273,22.2900009155273,22.9899997711182,-1.00999999046326,360.160003662109,-15.8400001525879,24.4899997711182,8.48999977111816,23.6000003814697,-0.400000005960464,370.130004882812,-5.86999988555908,148.479995727539,132.479995727539,17.9899997711182,-6.01000022888184,281.859985351562,-94.1399993896484,221.330001831055,205.330001831055,14.6800003051758,-9.31999969482422,230.070007324219,-145.929992675781,-0.0052000000141561,9653,-0.0124500002712011,23096,-0.00724999979138374,13443,-0.00743000023066998,13787,-0.00222999998368323,4134,-0.0440099984407425,81646,-0.0388000011444092,71993,-0.0464800000190735,86229,-0.0412699989974499,76576,-0.00337000004947186,10866,-0.00805000029504299,26000,-0.00468999985605478,15134,-0.00480999983847141,15521,-0.0014400000218302,4655,-0.0284700002521276,91923,-0.0251000002026558,81057,-0.0301399994641542,97330,-0.0267799999564886,86464,-2560,-6119,-3559,-3880,-1320,-23717,-21157,-35356,-32796,"Melton 003","Melton 004",2110,3492,821,17691,0.0272818168833024,2.93577981651376
"122157","E02005393 E02005395","E02005393","E02005395",439,1,67,1,8,300,35,11,16,0,1.99326599326599,5.01000022888184,1.48203586043691,7.425,9.248,1.24552188552189,24.8600006103516,13.8599996566772,15.4799995422363,-0.519999980926514,290.290008544922,-9.71000003814697,20.4300003051758,9.43000030517578,15.6300001144409,-0.370000004768372,293.459991455078,-6.53999996185303,81.8899993896484,70.8899993896484,13.3999996185303,-2.59999990463257,250.139999389648,-49.8600006103516,142.800003051758,131.800003051758,11.1099996566772,-4.8899998664856,207.479995727539,-92.5199966430664,-0.00604999996721745,11217,-0.0137499999254942,25514,-0.00771000003442168,14297,-0.0102700004354119,19052,-0.0042200000025332,7835,-0.0408000014722347,75687,-0.0347499996423721,64470,-0.0452300012111664,83917,-0.0391900017857552,72700,-0.00401999987661839,12970,-0.00911999959498644,29431,-0.00510000018402934,16461,-0.00681999977678061,22004,-0.00279999990016222,9034,-0.0270199999213219,87260,-0.0230100005865097,74290,-0.030460000038147,98362,-0.0264400001615286,85392,-2834,-6501,-3667,-5304,-2470,-21667,-18833,-37784,-34950,"Melton 003","Melton 005",3630,5452,1384,21878,0.0255190311418685,2.50569476082005
"122158","E02005393 E02005396","E02005393","E02005396",181,1,3,0,4,146,21,0,6,0,1.92873488067996,7.11999988555908,1.28890451509879,9.177,11.972,1.30456576223167,4.65999984741211,4.65999984741211,5.84999990463257,-0.150000005960464,142.240005493164,-3.75999999046326,0,0,6,0,146,0,25.3999996185303,25.3999996185303,5.15999984741211,-0.839999973773956,125.51000213623,-20.4899997711182,49.310001373291,49.310001373291,4.36999988555908,-1.62999999523163,106.230003356934,-39.7700004577637,0,0,-0.00322999991476536,5994,-0.00322999991476536,5994,0,0,0,0,-0.0155100002884865,28780,-0.0155100002884865,28780,-0.0183899998664856,34120,-0.0183899998664856,34120,0,0,-0.00215000007301569,6937,-0.00215000007301569,6937,0,0,0,0,-0.010329999960959,33367,-0.010329999960959,33367,-0.0125200003385544,40438,-0.0125200003385544,40438,0,-1753,-1753,0,0,-9564,-9564,-18569,-18569,"Melton 003","Melton 006",4468,7830,1711,30602,0.0238055462746408,0
"122166","E02005394 E02005395","E02005394","E02005395",1258,0,29,5,8,605,104,46,456,5,1.75890175890176,1.60000002384186,1.45687497829087,2.331,2.258,0.968682968682969,113.959999084473,67.9599990844727,430.769989013672,-25.2299995422363,570.830017089844,-34.1699981689453,93.4899978637695,47.4900016784668,438.049987792969,-17.9500007629395,581.349975585938,-23.6499996185303,465.589996337891,419.589996337891,297.790008544922,-158.210006713867,395.799987792969,-209.199996948242,573.830017089844,527.830017089844,256.640014648438,-199.360000610352,342.089996337891,-262.910003662109,-0.00276999990455806,5146,-0.0057600000873208,10694,-0.0029899999499321,5548,-0.00437000021338463,8113,-0.0015999999595806,2967,-0.0172499995678663,32010,-0.0144800003618002,26864,0.00406999979168177,-7554,0.00683999992907047,-12700,-0.0020000000949949,6454,-0.00429000006988645,13848,-0.00228999997489154,7394,-0.00323999999091029,10457,-0.00124000001233071,4003,-0.0134500004351139,43423,-0.0114500001072884,36969,-0.000300000014249235,956,0.00170000002253801,-5498,-2799,-6724,-3925,-5520,-2721,-26873,-24074,-33060,-30261,"Melton 004","Melton 005",1430,1760,435,8730,0.0146147032772365,3.65659777424483
"122167","E02005394 E02005396","E02005394","E02005396",319,1,6,0,2,261,30,3,16,0,1.86246418338109,3.78999996185303,1.10501320373428,4.188,4.982,1.18958930276982,18.1399993896484,15.1400003433228,15.2299995422363,-0.769999980926514,248.5,-12.5,7.75,4.75,15.7799997329712,-0.219999998807907,257.380004882812,-3.61999988555908,98.3199996948242,95.3199996948242,11.1599998474121,-4.84000015258789,182.139999389648,-78.8600006103516,136.589996337891,133.589996337891,9.22999954223633,-6.76999998092651,150.559997558594,-110.440002441406,-0.000920000020414591,1712,-0.00553000019863248,10250,-0.00460000010207295,8538,-0.0021100000012666,3905,-0.0011800000211224,2193,-0.0270000007003546,50089,-0.0260799992829561,48377,-0.0258600004017353,47981,-0.024940000846982,46269,-0.000600000028498471,1928,-0.00358000001870096,11546,-0.00298000010661781,9618,-0.00135999999474734,4397,-0.000760000024456531,2469,-0.0174800008535385,56442,-0.0168800000101328,54514,-0.0167999994009733,54237,-0.0162000004202127,52309,-487,-3142,-2655,-1259,-772,-17246,-16759,-23958,-23471,"Melton 004","Melton 006",2604,4138,781,24687,0.0164592533119229,0.940438871473354
"122176","E02005395 E02005396","E02005395","E02005396",371,2,19,5,2,291,33,5,14,0,1.74203113417346,2.24000000953674,1.20446428058631,2.698,3.048,1.1297257227576,24.7199993133545,19.7199993133545,13.25,-0.75,275.309997558594,-15.6899995803833,6.21999979019165,1.22000002861023,13.960000038147,-0.0399999991059303,290.010009765625,-0.990000009536743,133.169998168945,128.169998168945,9.06999969482422,-4.92999982833862,189.139999389648,-101.860000610352,168.610000610352,163.610000610352,7.71999979019165,-6.28000020980835,160.949996948242,-130.050003051758,-0.00101999996695668,1901,-0.00499999988824129,9283,-0.00398000003769994,7382,-0.0012300000526011,2275,-0.000199999994947575,374,-0.0243100002408028,45110,-0.0232900008559227,43209,-0.0215799994766712,40034,-0.0205499995499849,38133,-0.000660000019706786,2135,-0.00322999991476536,10436,-0.00257000001147389,8301,-0.000790000020060688,2556,-0.000130000000353903,421,-0.01570999994874,50734,-0.0150499995797873,48599,-0.0139699997380376,45124,-0.0133100003004074,42989,-555,-2707,-2152,-690,-135,-14536,-13981,-18405,-17850,"Melton 005","Melton 006",1276,2514,503,11762,0.0173884514435696,1.34770889487871
"122189","E02005397 E02005398","E02005397","E02005398",417,0,45,0,6,311,24,12,18,1,1.43737166324435,4.01999998092651,1.57487562936278,6.331,8.486,1.34038856420787,30.6000003814697,18.6000003814697,17.1800003051758,-0.819999992847443,296.739990234375,-14.2600002288818,20.3700008392334,8.36999988555908,17.6200008392334,-0.379999995231628,304.489990234375,-6.51000022888184,109.199996948242,97.1999969482422,13.6800003051758,-4.32000017166138,236.360000610352,-74.6399993896484,160.699996948242,148.699996948242,11.3900003433228,-6.6100001335144,196.800003051758,-114.199996948242,-0.00671999994665384,12466,-0.017119999974966,31755,-0.0104000000283122,19289,-0.0109700001776218,20359,-0.00425999984145164,7893,-0.0541500002145767,100463,-0.0474300011992455,87997,-0.0502699986100197,93266,-0.0435499995946884,80800,-0.00442000012844801,14278,-0.0112699996680021,36386,-0.00685000000521541,22108,-0.00723000010475516,23334,-0.00279999990016222,9056,-0.0357000008225441,115275,-0.0312799997627735,100997,-0.0336199998855591,108570,-0.0292000006884336,94292,-2952,-7579,-4627,-5065,-2113,-27175,-24223,-40013,-37061,"North West Leicestershire 001","North West Leicestershire 002",2932,3456,1180,19987,0.00954513316049965,2.87769784172662
"122190","E02005397 E02005399","E02005397","E02005399",107,0,1,0,1,92,2,3,7,1,2.0014917951268,13.3800001144409,1.20239161901324,16.088,17.388,1.08080556936847,4.17999982833862,1.17999994754791,6.92000007629395,-0.0799999982118607,90.9599990844727,-1.03999996185303,3,0,7,0,92,0,5.07000017166138,2.0699999332428,6.80000019073486,-0.200000002980232,90.1699981689453,-1.83000004291534,13.1099996566772,10.1099996566772,6.23999977111816,-0.759999990463257,83.0599975585938,-8.9399995803833,-0.00429000006988645,7955,-0.0058699999935925,10884,-0.00158000004012138,2929,-0.00429000006988645,7955,0,0,-0.00644000014290214,11956,-0.00215999991632998,4001,-0.0108599998056889,20151,-0.0065700002014637,12196,-0.00265999999828637,8575,-0.00368000008165836,11877,-0.00101999996695668,3302,-0.00265999999828637,8575,0,0,-0.00426999991759658,13797,-0.00161999999545515,5222,-0.00786999985575676,25408,-0.00521000009030104,16833,-2172,-3024,-852,-2172,0,-3666,-1494,-9483,-7311,"North West Leicestershire 001","North West Leicestershire 003",8002,9338,2999,41412,0.0251897860593513,2.80373831775701
"122191","E02005397 E02005401","E02005397","E02005401",93,0,0,0,2,86,3,1,1,0,1.82887470415262,11.5500001907349,1.20718612725087,13.943,15.291,1.09667933730187,2.36999988555908,1.37000000476837,0.990000009536743,-0.00999999977648258,84.7200012207031,-1.27999997138977,1.60000002384186,0.600000023841858,0.990000009536743,-0.00999999977648258,85.4400024414062,-0.560000002384186,5.69000005722046,4.69000005722046,0.949999988079071,-0.0500000007450581,81.620002746582,-4.38000011444092,14.8400001525879,13.8400001525879,0.850000023841858,-0.150000005960464,73.0599975585938,-12.9399995803833,-0.00130000000353903,2406,-0.00310000008903444,5742,-0.00179999996908009,3336,-0.00200999993830919,3722,-0.000709999992977828,1316,-0.00655000004917383,12153,-0.00524999992921948,9747,-0.0113300001248717,21014,-0.0100299995392561,18608,-0.000850000011269003,2751,-0.00203000009059906,6538,-0.00116999994497746,3787,-0.00132000003941357,4255,-0.000469999999040738,1504,-0.00427999999374151,13814,-0.00343000004068017,11063,-0.00744999991729856,24071,-0.00659999996423721,21320,-662,-1568,-906,-1059,-397,-3764,-3102,-9825,-9163,"North West Leicestershire 001","North West Leicestershire 005",6970,7814,2599,42063,0.0202079654698842,1.0752688172043
"122193","E02005397 E02005406","E02005397","E02005406",112,0,5,0,0,87,10,2,8,0,1.8891463197291,13.5500001907349,1.24228780539132,16.833,20.138,1.19634052159449,3.21000003814697,1.21000003814697,7.90999984741211,-0.0900000035762787,86.0400009155273,-0.959999978542328,3.78999996185303,1.78999996185303,7.86999988555908,-0.129999995231628,85.5800018310547,-1.41999995708466,4.1399998664856,2.14000010490417,7.84000015258789,-0.159999996423721,85.3099975585938,-1.69000005722046,13.0200004577637,11.0200004577637,7.19999980926514,-0.800000011920929,78.2900009155273,-8.71000003814697,-0.00276999990455806,5132,-0.00443000020459294,8225,-0.00167000002693385,3093,-0.00502000004053116,9306,-0.00224999990314245,4174,-0.00524999992921948,9736,-0.00248000002466142,4604,-0.0103200003504753,19142,-0.00755000021308661,14010,-0.00173000001814216,5586,-0.002779999980703,8959,-0.00104000000283122,3373,-0.00313999992795289,10137,-0.00141000002622604,4551,-0.00343000004068017,11085,-0.00170000002253801,5499,-0.00769999995827675,24864,-0.00596999982371926,19278,-1356,-2172,-816,-2565,-1209,-2798,-1442,-8797,-7441,"North West Leicestershire 001","North West Leicestershire 010",8556,10572,3138,49130,0.0185718542059787,1.78571428571429
"122194","E02005397 E02005407","E02005397","E02005407",98,0,2,0,2,87,4,1,2,0,1.89720593308037,14.1300001144409,1.23099786688772,17.394,20.949,1.20438082097275,2,1,1.98000001907349,-0.0199999995529652,86.0999984741211,-0.899999976158142,1,0,2,0,87,0,3.29999995231628,2.29999995231628,1.96000003814697,-0.0399999991059303,84.9499969482422,-2.04999995231628,10.75,9.75,1.80999994277954,-0.189999997615814,78.2699966430664,-8.72999954223633,-0.00158000004012138,2927,-0.00319000007584691,5908,-0.00161000003572553,2981,-0.00158000004012138,2927,0,0,-0.00473999977111816,8795,-0.00316000008024275,5868,-0.0101100001484156,18752,-0.00853000022470951,15825,-0.000890000024810433,2878,-0.00179000000935048,5776,-0.000899999984540045,2898,-0.000890000024810433,2878,0,0,-0.00279000005684793,9016,-0.0019000000320375,6138,-0.00665999995544553,21498,-0.00577000016346574,18620,-808,-1601,-793,-808,0,-2615,-1807,-8522,-7714,"North West Leicestershire 001","North West Leicestershire 011",8774,11000,3242,50208,0.0185211704615972,1.02040816326531
"122216","E02005399 E02005400","E02005399","E02005400",151,0,4,0,0,131,11,1,3,1,2.40561309722686,7.05999994277954,1.27181304146937,8.979,10.43,1.16159928722575,4.44999980926514,3.45000004768372,2.9300000667572,-0.0700000002980232,127.98999786377,-3.00999999046326,2.64000010490417,1.63999998569489,2.97000002861023,-0.0299999993294477,129.580001831055,-1.41999995708466,19.6299991607666,18.6299991607666,2.63000011444092,-0.370000004768372,114.73999786377,-16.2600002288818,40.4799995422363,39.4799995422363,2.21000003814697,-0.790000021457672,96.5199966430664,-34.4799995422363,-0.0007999999797903,1488,-0.00358000001870096,6634,-0.00276999990455806,5146,-0.0020000000949949,3708,-0.00120000005699694,2220,-0.0139300003647804,25850,-0.0131299998611212,24362,-0.0181200001388788,33611,-0.0173099990934134,32123,-0.00052000000141561,1692,-0.00233999988995492,7560,-0.00182000000495464,5868,-0.00130999996326864,4216,-0.000780000002123415,2524,-0.00913999974727631,29497,-0.00860999990254641,27805,-0.0120099997147918,38794,-0.0114900004118681,37102,-381,-1713,-1332,-1005,-624,-7589,-7208,-15663,-15282,"North West Leicestershire 003","North West Leicestershire 004",4384,5122,1674,37238,0.0180249280920422,0.662251655629139
"122217","E02005399 E02005401","E02005399","E02005401",244,0,3,0,3,201,26,4,7,0,2.29718875502008,4.51999998092651,1.37721239519209,6.225,7.325,1.17670682730924,11.9099998474121,7.90999984741211,6.76999998092651,-0.230000004172325,194.380004882812,-6.61999988555908,6.96000003814697,2.96000003814697,6.8600001335144,-0.140000000596046,198.529998779297,-2.47000002861023,50,46,5.69000005722046,-1.30999994277954,162.470001220703,-38.5299987792969,85.3499984741211,81.3499984741211,4.65000009536743,-2.34999990463257,132.860000610352,-68.1399993896484,-0.00219999998807907,4090,-0.00664999987930059,12336,-0.00444999989122152,8246,-0.0036599999293685,6793,-0.00146000005770475,2703,-0.0248700007796288,46135,-0.0226600002497435,42045,-0.0268099997192621,49741,-0.0246099997311831,45651,-0.0014400000218302,4665,-0.00433999998494983,14024,-0.00289999996311963,9359,-0.00240000011399388,7764,-0.00095999997574836,3099,-0.0162300001829863,52395,-0.0147799998521805,47730,-0.0176400002092123,56974,-0.0162000004202127,52309,-1056,-3145,-2089,-1836,-780,-13217,-12161,-22564,-21508,"North West Leicestershire 003","North West Leicestershire 005",3254,3536,1160,25633,0.0167918088737201,1.63934426229508
"122218","E02005399 E02005402","E02005399","E02005402",649,0,14,4,5,365,32,37,192,0,1.15702479338843,0.959999978542328,1.26041669483918,1.21,1.21,1,74.3099975585938,37.310001373291,180.330001831055,-11.6700000762939,342.709991455078,-22.2900009155273,73.620002746582,36.6199989318848,181.380004882812,-10.6199998855591,342.260009765625,-22.7399997711182,262.429992675781,225.429992675781,120.930000305176,-71.0699996948242,230.899993896484,-134.100006103516,291.489990234375,254.490005493164,111.839996337891,-80.1600036621094,213.550003051758,-151.449996948242,-0.00170000002253801,3153,-0.00328999990597367,6093,-0.00158999999985099,2940,-0.00329999998211861,6116,-0.0015999999595806,2963,-0.00977999996393919,18140,-0.00808000005781651,14987,-0.00326999998651445,6074,-0.00156999996397644,2921,-0.00118999998085201,3855,-0.0023199999704957,7490,-0.00112999998964369,3635,-0.00230999989435077,7457,-0.00112000002991408,3602,-0.0069900001399219,22560,-0.00578999985009432,18705,-0.0028800000436604,9307,-0.00168999994639307,5452,-1394,-2765,-1371,-2793,-1399,-9648,-8254,-10717,-9323,"North West Leicestershire 003","North West Leicestershire 006",498,498,226,2012,0.0115702479338843,5.70107858243451
"122219","E02005399 E02005403","E02005399","E02005403",130,0,0,0,2,110,11,2,5,0,1.67307692307692,8.15999984741211,1.27450982775426,10.4,11.595,1.11490384615385,5.11999988555908,3.11999988555908,4.88000011444092,-0.119999997317791,107.319999694824,-2.6800000667572,2.97000002861023,0.970000028610229,4.96000003814697,-0.0399999991059303,109.169998168945,-0.829999983310699,15.8199996948242,13.8199996948242,4.46999979019165,-0.529999971389771,98.1100006103516,-11.8900003433228,31.8199996948242,29.8199996948242,3.83999991416931,-1.1599999666214,84.3600006103516,-25.6399993896484,-0.00184000004082918,3407,-0.00473000016063452,8782,-0.00289999996311963,5375,-0.00264999992214143,4919,-0.000820000015664846,1512,-0.0127199999988079,23597,-0.0108799999579787,20190,-0.0164800006896257,30566,-0.014639999717474,27159,-0.00124000001233071,4013,-0.00319000007584691,10308,-0.00194999994710088,6295,-0.00179000000935048,5794,-0.000549999997019768,1781,-0.00858999975025654,27723,-0.00734000001102686,23710,-0.0114099998027086,36846,-0.0101699996739626,32833,-905,-2332,-1427,-1346,-441,-7226,-6321,-14541,-13636,"North West Leicestershire 003","North West Leicestershire 007",4796,5692,1939,34178,0.0167313497197068,1.53846153846154
"122220","E02005399 E02005404","E02005399","E02005404",440,0,20,0,4,356,48,4,8,0,2.08154506437768,3.91000008583069,1.19181583061525,4.66,4.66,1,22.4099998474121,18.4099998474121,7.65999984741211,-0.340000003576279,340.970001220703,-15.0299997329712,7.25,3.25,7.92999982833862,-0.0700000002980232,353.369995117188,-2.63000011444092,120.459999084473,116.459999084473,5.86999988555908,-2.13000011444092,260.899993896484,-95.0999984741211,178.550003051758,174.550003051758,4.80000019073486,-3.20000004768372,213.470001220703,-142.529998779297,-0.00171999994199723,3192,-0.00966999959200621,17945,-0.00795000046491623,14753,-0.0029899999499321,5553,-0.00127000000793487,2361,-0.04679000005126,86803,-0.0450699999928474,83611,-0.049320001155138,91495,-0.0475899986922741,88303,-0.00110999995376915,3581,-0.00622999994084239,20126,-0.00511999987065792,16545,-0.00193000002764165,6230,-0.000820000015664846,2649,-0.0301500000059605,97354,-0.0290399994701147,93773,-0.031810000538826,102715,-0.0307000000029802,99134,-768,-4327,-3559,-1391,-623,-23288,-22520,-34519,-33751,"North West Leicestershire 003","North West Leicestershire 008",1976,1976,869,8842,0.0208154506437768,0.909090909090909
"122221","E02005399 E02005405","E02005399","E02005405",97,0,1,0,1,83,7,0,5,0,1.54145845684763,9.9399995803833,1.18782701191469,11.807,12.717,1.07707292284238,2.15000009536743,2.15000009536743,4.8899998664856,-0.109999999403954,81.1600036621094,-1.8400000333786,0,0,5,0,83,0,10.1499996185303,10.1499996185303,4.48000001907349,-0.519999980926514,74.3099975585938,-8.6899995803833,21.3199996948242,21.3199996948242,3.90000009536743,-1.10000002384186,64.75,-18.25,0,0,-0.00215000007301569,3990,-0.00215000007301569,3990,0,0,0,0,-0.00860000029206276,15959,-0.00860000029206276,15959,-0.011060000397265,20512,-0.011060000397265,20512,0,0,-0.00147999997716397,4771,-0.00147999997716397,4771,0,0,0,0,-0.00594000006094575,19189,-0.00594000006094575,19189,-0.00796999968588352,25747,-0.00796999968588352,25747,0,-1084,-1084,0,0,-5132,-5132,-10778,-10778,"North West Leicestershire 003","North West Leicestershire 009",5582,6338,2201,43497,0.0166705984115751,0
"122222","E02005399 E02005406","E02005399","E02005406",275,1,12,0,4,234,11,3,10,0,1.57363104731526,7.78000020980835,1.20886886200118,9.405,10.11,1.07496012759171,10.9899997711182,7.98999977111816,9.71000003814697,-0.28999999165535,227.130004882812,-6.86999988555908,4.26999998092651,1.26999998092651,9.96000003814697,-0.0399999991059303,232.929992675781,-1.07000005245209,42.4099998474121,39.4099998474121,8.5600004196167,-1.44000005722046,200.110000610352,-33.8899993896484,77.4599990844727,74.4599990844727,7.26999998092651,-2.73000001907349,169.960006713867,-64.0400009155273,-0.00249999994412065,4641,-0.00917000044137239,17018,-0.00667000003159046,12377,-0.00347000011242926,6442,-0.000969999993685633,1801,-0.0312700010836124,58010,-0.0287699997425079,53369,-0.0355099998414516,65882,-0.0330099985003471,61241,-0.00167000002693385,5404,-0.00613000011071563,19798,-0.00445999996736646,14394,-0.0023199999704957,7486,-0.000650000001769513,2082,-0.0209299996495247,67582,-0.0192600004374981,62178,-0.0243400000035763,78588,-0.0226600002497435,73184,-1236,-4510,-3274,-1741,-505,-17382,-16146,-31753,-30517,"North West Leicestershire 003","North West Leicestershire 010",4460,5070,1753,26095,0.0181998021760633,1.09090909090909
